customer_id,channel,cost,conversion_rate,revenue
97,social media,9.546325667652964,0.16759224735591954,845
98,paid advertising,30.450327213520207,0.016341491568876845,3809
99,email marketing,5.2462632712450965,0.04382222859493813,4947
100,email marketing,5.2462632712450965,0.04382222859493813,4539
101,social media,9.546325667652964,0.16759224735591954,1929
102,social media,9.546325667652964,0.16759224735591954,1174
103,email marketing,5.2462632712450965,0.04382222859493813,2574
104,social media,9.546325667652964,0.16759224735591954,1499
105,social media,9.546325667652964,0.16759224735591954,4420
106,social media,9.546325667652964,0.16759224735591954,1411
107,email marketing,5.2462632712450965,0.04382222859493813,3338
108,paid advertising,30.450327213520207,0.016341491568876845,1681
109,email marketing,5.2462632712450965,0.04382222859493813,3326
110,referral,8.320326732170223,0.12314497871663013,558
111,referral,8.320326732170223,0.12314497871663013,3953
112,referral,8.320326732170223,0.12314497871663013,3642
113,email marketing,5.2462632712450965,0.04382222859493813,1694
114,referral,8.320326732170223,0.12314497871663013,3115
115,paid advertising,30.450327213520207,0.016341491568876845,4560
116,email marketing,5.2462632712450965,0.04382222859493813,3442
117,social media,9.546325667652964,0.16759224735591954,4340
118,referral,8.320326732170223,0.12314497871663013,1919
119,paid advertising,30.450327213520207,0.016341491568876845,2695
120,paid advertising,30.450327213520207,0.016341491568876845,4134
121,paid advertising,30.450327213520207,0.016341491568876845,3951
122,email marketing,5.2462632712450965,0.04382222859493813,3474
123,email marketing,5.2462632712450965,0.04382222859493813,730
124,referral,8.320326732170223,0.12314497871663013,3376
125,email marketing,5.2462632712450965,0.04382222859493813,1067
126,email marketing,5.2462632712450965,0.04382222859493813,2723
127,email marketing,5.2462632712450965,0.04382222859493813,1272
128,paid advertising,30.450327213520207,0.016341491568876845,2800
129,paid advertising,30.450327213520207,0.016341491568876845,2389
130,email marketing,5.2462632712450965,0.04382222859493813,1988
131,paid advertising,30.450327213520207,0.016341491568876845,912
132,social media,9.546325667652964,0.16759224735591954,3149
133,email marketing,5.2462632712450965,0.04382222859493813,2624
134,referral,8.320326732170223,0.12314497871663013,1429
135,referral,8.320326732170223,0.12314497871663013,4615
136,social media,9.546325667652964,0.16759224735591954,1809
137,email marketing,5.2462632712450965,0.04382222859493813,1528
138,email marketing,5.2462632712450965,0.04382222859493813,2486
139,paid advertising,30.450327213520207,0.016341491568876845,4854
140,paid advertising,30.450327213520207,0.016341491568876845,1722
141,referral,8.320326732170223,0.12314497871663013,4756
142,email marketing,5.2462632712450965,0.04382222859493813,755
143,social media,9.546325667652964,0.16759224735591954,3066
144,paid advertising,30.450327213520207,0.016341491568876845,2357
145,email marketing,5.2462632712450965,0.04382222859493813,3522
146,social media,9.546325667652964,0.16759224735591954,4301
147,paid advertising,30.450327213520207,0.016341491568876845,3580
148,referral,8.320326732170223,0.12314497871663013,1960
149,social media,9.546325667652964,0.16759224735591954,1777
150,email marketing,5.2462632712450965,0.04382222859493813,2506
151,social media,9.546325667652964,0.16759224735591954,4043
152,social media,9.546325667652964,0.16759224735591954,3966
153,email marketing,5.2462632712450965,0.04382222859493813,1023
154,email marketing,5.2462632712450965,0.04382222859493813,4727
155,social media,9.546325667652964,0.16759224735591954,4647
156,social media,9.546325667652964,0.16759224735591954,2312
157,email marketing,5.2462632712450965,0.04382222859493813,2963
158,email marketing,5.2462632712450965,0.04382222859493813,3803
159,referral,8.320326732170223,0.12314497871663013,3433
160,email marketing,5.2462632712450965,0.04382222859493813,2894
161,email marketing,5.2462632712450965,0.04382222859493813,918
162,social media,9.546325667652964,0.16759224735591954,1336
163,social media,9.546325667652964,0.16759224735591954,2688
164,social media,9.546325667652964,0.16759224735591954,2257
165,paid advertising,30.450327213520207,0.016341491568876845,3886
166,paid advertising,30.450327213520207,0.016341491568876845,4732
167,email marketing,5.2462632712450965,0.04382222859493813,3309
168,paid advertising,30.450327213520207,0.016341491568876845,1268
169,email marketing,5.2462632712450965,0.04382222859493813,3677
170,email marketing,5.2462632712450965,0.04382222859493813,3667
171,referral,8.320326732170223,0.12314497871663013,2949
172,paid advertising,30.450327213520207,0.016341491568876845,3842
173,referral,8.320326732170223,0.12314497871663013,2357
174,referral,8.320326732170223,0.12314497871663013,4365
175,social media,9.546325667652964,0.16759224735591954,4235
176,paid advertising,30.450327213520207,0.016341491568876845,4947
177,email marketing,5.2462632712450965,0.04382222859493813,2906
178,social media,9.546325667652964,0.16759224735591954,2823
179,paid advertising,30.450327213520207,0.016341491568876845,1249
180,referral,8.320326732170223,0.12314497871663013,3120
181,referral,8.320326732170223,0.12314497871663013,3886
182,paid advertising,30.450327213520207,0.016341491568876845,622
183,social media,9.546325667652964,0.16759224735591954,3902
184,paid advertising,30.450327213520207,0.016341491568876845,1294
185,paid advertising,30.450327213520207,0.016341491568876845,2615
186,social media,9.546325667652964,0.16759224735591954,2715
187,referral,8.320326732170223,0.12314497871663013,4674
188,referral,8.320326732170223,0.12314497871663013,3879
189,referral,8.320326732170223,0.12314497871663013,1719
190,email marketing,5.2462632712450965,0.04382222859493813,1220
191,social media,9.546325667652964,0.16759224735591954,3944
192,social media,9.546325667652964,0.16759224735591954,3267
193,referral,8.320326732170223,0.12314497871663013,2216
194,email marketing,5.2462632712450965,0.04382222859493813,3146
195,email marketing,5.2462632712450965,0.04382222859493813,4728
196,paid advertising,30.450327213520207,0.016341491568876845,620
197,referral,8.320326732170223,0.12314497871663013,1838
198,social media,9.546325667652964,0.16759224735591954,2723
199,email marketing,5.2462632712450965,0.04382222859493813,3180
200,paid advertising,30.450327213520207,0.016341491568876845,2692
201,social media,9.546325667652964,0.16759224735591954,1638
202,paid advertising,30.450327213520207,0.016341491568876845,3037
203,paid advertising,30.450327213520207,0.016341491568876845,1357
204,email marketing,5.2462632712450965,0.04382222859493813,2510
205,social media,9.546325667652964,0.16759224735591954,3360
206,referral,8.320326732170223,0.12314497871663013,1865
207,paid advertising,30.450327213520207,0.016341491568876845,1377
208,referral,8.320326732170223,0.12314497871663013,1275
209,referral,8.320326732170223,0.12314497871663013,1054
210,social media,9.546325667652964,0.16759224735591954,4266
211,email marketing,5.2462632712450965,0.04382222859493813,2201
212,email marketing,5.2462632712450965,0.04382222859493813,800
213,social media,9.546325667652964,0.16759224735591954,791
214,referral,8.320326732170223,0.12314497871663013,606
215,social media,9.546325667652964,0.16759224735591954,2574
216,paid advertising,30.450327213520207,0.016341491568876845,4887
217,paid advertising,30.450327213520207,0.016341491568876845,3593
218,social media,9.546325667652964,0.16759224735591954,2979
219,referral,8.320326732170223,0.12314497871663013,620
220,email marketing,5.2462632712450965,0.04382222859493813,3602
221,referral,8.320326732170223,0.12314497871663013,1711
222,referral,8.320326732170223,0.12314497871663013,3062
223,email marketing,5.2462632712450965,0.04382222859493813,1760
224,email marketing,5.2462632712450965,0.04382222859493813,3550
225,social media,9.546325667652964,0.16759224735591954,2224
226,referral,8.320326732170223,0.12314497871663013,3306
227,referral,8.320326732170223,0.12314497871663013,1121
228,referral,8.320326732170223,0.12314497871663013,4872
229,social media,9.546325667652964,0.16759224735591954,2457
230,paid advertising,30.450327213520207,0.016341491568876845,1361
231,email marketing,5.2462632712450965,0.04382222859493813,1643
232,referral,8.320326732170223,0.12314497871663013,3069
233,social media,9.546325667652964,0.16759224735591954,2962
234,email marketing,5.2462632712450965,0.04382222859493813,4504
235,paid advertising,30.450327213520207,0.016341491568876845,2058
236,referral,8.320326732170223,0.12314497871663013,4172
237,social media,9.546325667652964,0.16759224735591954,3105
238,referral,8.320326732170223,0.12314497871663013,2980
239,social media,9.546325667652964,0.16759224735591954,790
240,referral,8.320326732170223,0.12314497871663013,2213
241,referral,8.320326732170223,0.12314497871663013,3270
242,email marketing,5.2462632712450965,0.04382222859493813,1644
243,paid advertising,30.450327213520207,0.016341491568876845,1218
244,referral,8.320326732170223,0.12314497871663013,4162
245,paid advertising,30.450327213520207,0.016341491568876845,1467
246,email marketing,5.2462632712450965,0.04382222859493813,2079
247,social media,9.546325667652964,0.16759224735591954,3729
248,referral,8.320326732170223,0.12314497871663013,4933
249,referral,8.320326732170223,0.12314497871663013,3428
250,email marketing,5.2462632712450965,0.04382222859493813,4940
251,paid advertising,30.450327213520207,0.016341491568876845,1303
252,paid advertising,30.450327213520207,0.016341491568876845,2736
253,social media,9.546325667652964,0.16759224735591954,3730
254,referral,8.320326732170223,0.12314497871663013,4994
255,paid advertising,30.450327213520207,0.016341491568876845,3754
256,paid advertising,30.450327213520207,0.016341491568876845,3139
257,email marketing,5.2462632712450965,0.04382222859493813,2490
258,referral,8.320326732170223,0.12314497871663013,4212
259,email marketing,5.2462632712450965,0.04382222859493813,1314
260,referral,8.320326732170223,0.12314497871663013,4632
261,referral,8.320326732170223,0.12314497871663013,966
262,referral,8.320326732170223,0.12314497871663013,2729
263,social media,9.546325667652964,0.16759224735591954,1150
264,social media,9.546325667652964,0.16759224735591954,1453
265,paid advertising,30.450327213520207,0.016341491568876845,4469
266,email marketing,5.2462632712450965,0.04382222859493813,4742
267,paid advertising,30.450327213520207,0.016341491568876845,2230
268,referral,8.320326732170223,0.12314497871663013,4923
269,paid advertising,30.450327213520207,0.016341491568876845,4290
270,email marketing,5.2462632712450965,0.04382222859493813,1165
271,email marketing,5.2462632712450965,0.04382222859493813,2176
272,referral,8.320326732170223,0.12314497871663013,2116
273,referral,8.320326732170223,0.12314497871663013,3326
274,referral,8.320326732170223,0.12314497871663013,2139
275,email marketing,5.2462632712450965,0.04382222859493813,1237
276,referral,8.320326732170223,0.12314497871663013,2322
277,referral,8.320326732170223,0.12314497871663013,1492
278,paid advertising,30.450327213520207,0.016341491568876845,1568
279,paid advertising,30.450327213520207,0.016341491568876845,3847
280,social media,9.546325667652964,0.16759224735591954,4720
281,referral,8.320326732170223,0.12314497871663013,3377
282,referral,8.320326732170223,0.12314497871663013,1171
283,referral,8.320326732170223,0.12314497871663013,4155
284,paid advertising,30.450327213520207,0.016341491568876845,3175
285,email marketing,5.2462632712450965,0.04382222859493813,3796
286,referral,8.320326732170223,0.12314497871663013,2387
287,paid advertising,30.450327213520207,0.016341491568876845,1502
288,paid advertising,30.450327213520207,0.016341491568876845,1717
289,email marketing,5.2462632712450965,0.04382222859493813,4645
290,referral,8.320326732170223,0.12314497871663013,2086
291,social media,9.546325667652964,0.16759224735591954,2230
292,referral,8.320326732170223,0.12314497871663013,3315
293,email marketing,5.2462632712450965,0.04382222859493813,3397
294,paid advertising,30.450327213520207,0.016341491568876845,3040
295,email marketing,5.2462632712450965,0.04382222859493813,3672
296,referral,8.320326732170223,0.12314497871663013,1979
297,email marketing,5.2462632712450965,0.04382222859493813,923
298,social media,9.546325667652964,0.16759224735591954,753
299,social media,9.546325667652964,0.16759224735591954,1089
300,paid advertising,30.450327213520207,0.016341491568876845,984
301,email marketing,5.2462632712450965,0.04382222859493813,2749
302,paid advertising,30.450327213520207,0.016341491568876845,4559
303,paid advertising,30.450327213520207,0.016341491568876845,905
304,referral,8.320326732170223,0.12314497871663013,4517
305,social media,9.546325667652964,0.16759224735591954,2497
306,paid advertising,30.450327213520207,0.016341491568876845,3170
307,email marketing,5.2462632712450965,0.04382222859493813,3226
308,paid advertising,30.450327213520207,0.016341491568876845,3975
309,email marketing,5.2462632712450965,0.04382222859493813,3436
310,social media,9.546325667652964,0.16759224735591954,755
311,social media,9.546325667652964,0.16759224735591954,3941
312,paid advertising,30.450327213520207,0.016341491568876845,3780
313,social media,9.546325667652964,0.16759224735591954,2974
314,referral,8.320326732170223,0.12314497871663013,849
315,paid advertising,30.450327213520207,0.016341491568876845,3456
316,referral,8.320326732170223,0.12314497871663013,2219
317,social media,9.546325667652964,0.16759224735591954,4505
318,email marketing,5.2462632712450965,0.04382222859493813,4105
319,social media,9.546325667652964,0.16759224735591954,4575
320,email marketing,5.2462632712450965,0.04382222859493813,2164
321,paid advertising,30.450327213520207,0.016341491568876845,1804
322,referral,8.320326732170223,0.12314497871663013,3092
323,social media,9.546325667652964,0.16759224735591954,4653
324,paid advertising,30.450327213520207,0.016341491568876845,3196
325,referral,8.320326732170223,0.12314497871663013,2661
326,referral,8.320326732170223,0.12314497871663013,3527
327,email marketing,5.2462632712450965,0.04382222859493813,2537
328,social media,9.546325667652964,0.16759224735591954,2529
329,email marketing,5.2462632712450965,0.04382222859493813,3872
330,referral,8.320326732170223,0.12314497871663013,1608
331,referral,8.320326732170223,0.12314497871663013,2183
332,email marketing,5.2462632712450965,0.04382222859493813,3288
333,referral,8.320326732170223,0.12314497871663013,1588
334,referral,8.320326732170223,0.12314497871663013,4318
335,email marketing,5.2462632712450965,0.04382222859493813,4956
336,social media,9.546325667652964,0.16759224735591954,2748
337,referral,8.320326732170223,0.12314497871663013,500
338,email marketing,5.2462632712450965,0.04382222859493813,813
339,paid advertising,30.450327213520207,0.016341491568876845,3903
340,referral,8.320326732170223,0.12314497871663013,2881
341,social media,9.546325667652964,0.16759224735591954,3458
342,email marketing,5.2462632712450965,0.04382222859493813,4731
343,referral,8.320326732170223,0.12314497871663013,1280
344,referral,8.320326732170223,0.12314497871663013,838
345,social media,9.546325667652964,0.16759224735591954,4032
346,email marketing,5.2462632712450965,0.04382222859493813,999
347,email marketing,5.2462632712450965,0.04382222859493813,3212
348,social media,9.546325667652964,0.16759224735591954,2380
349,social media,9.546325667652964,0.16759224735591954,2155
350,referral,8.320326732170223,0.12314497871663013,1524
351,referral,8.320326732170223,0.12314497871663013,1248
352,social media,9.546325667652964,0.16759224735591954,2973
353,referral,8.320326732170223,0.12314497871663013,2245
354,referral,8.320326732170223,0.12314497871663013,2995
355,referral,8.320326732170223,0.12314497871663013,3613
356,social media,9.546325667652964,0.16759224735591954,3278
357,social media,9.546325667652964,0.16759224735591954,1090
358,social media,9.546325667652964,0.16759224735591954,2593
359,email marketing,5.2462632712450965,0.04382222859493813,3218
360,paid advertising,30.450327213520207,0.016341491568876845,2242
361,referral,8.320326732170223,0.12314497871663013,3984
362,referral,8.320326732170223,0.12314497871663013,4951
363,social media,9.546325667652964,0.16759224735591954,4127
364,referral,8.320326732170223,0.12314497871663013,1194
365,referral,8.320326732170223,0.12314497871663013,3929
366,email marketing,5.2462632712450965,0.04382222859493813,2297
367,referral,8.320326732170223,0.12314497871663013,4923
368,email marketing,5.2462632712450965,0.04382222859493813,3954
369,social media,9.546325667652964,0.16759224735591954,1293
370,email marketing,5.2462632712450965,0.04382222859493813,3573
371,referral,8.320326732170223,0.12314497871663013,1451
372,email marketing,5.2462632712450965,0.04382222859493813,3625
373,referral,8.320326732170223,0.12314497871663013,3806
374,social media,9.546325667652964,0.16759224735591954,1085
375,social media,9.546325667652964,0.16759224735591954,1267
376,paid advertising,30.450327213520207,0.016341491568876845,3875
377,paid advertising,30.450327213520207,0.016341491568876845,2949
378,referral,8.320326732170223,0.12314497871663013,2557
379,email marketing,5.2462632712450965,0.04382222859493813,3463
380,email marketing,5.2462632712450965,0.04382222859493813,1670
381,referral,8.320326732170223,0.12314497871663013,1163
382,social media,9.546325667652964,0.16759224735591954,1939
383,email marketing,5.2462632712450965,0.04382222859493813,2674
384,social media,9.546325667652964,0.16759224735591954,1719
385,paid advertising,30.450327213520207,0.016341491568876845,3822
386,referral,8.320326732170223,0.12314497871663013,2424
387,referral,8.320326732170223,0.12314497871663013,2685
388,email marketing,5.2462632712450965,0.04382222859493813,2891
389,paid advertising,30.450327213520207,0.016341491568876845,3947
390,social media,9.546325667652964,0.16759224735591954,2190
391,paid advertising,30.450327213520207,0.016341491568876845,1694
392,referral,8.320326732170223,0.12314497871663013,3857
393,paid advertising,30.450327213520207,0.016341491568876845,2531
394,social media,9.546325667652964,0.16759224735591954,549
395,paid advertising,30.450327213520207,0.016341491568876845,4779
396,paid advertising,30.450327213520207,0.016341491568876845,1016
397,paid advertising,30.450327213520207,0.016341491568876845,4460
398,paid advertising,30.450327213520207,0.016341491568876845,534
399,social media,9.546325667652964,0.16759224735591954,829
400,email marketing,5.2462632712450965,0.04382222859493813,1859
401,email marketing,5.2462632712450965,0.04382222859493813,2064
402,paid advertising,30.450327213520207,0.016341491568876845,3970
403,email marketing,5.2462632712450965,0.04382222859493813,4257
404,referral,8.320326732170223,0.12314497871663013,1303
405,referral,8.320326732170223,0.12314497871663013,3809
406,email marketing,5.2462632712450965,0.04382222859493813,4944
407,paid advertising,30.450327213520207,0.016341491568876845,4998
408,paid advertising,30.450327213520207,0.016341491568876845,1008
409,referral,8.320326732170223,0.12314497871663013,2650
410,paid advertising,30.450327213520207,0.016341491568876845,3252
411,paid advertising,30.450327213520207,0.016341491568876845,4444
412,email marketing,5.2462632712450965,0.04382222859493813,2028
413,paid advertising,30.450327213520207,0.016341491568876845,999
414,email marketing,5.2462632712450965,0.04382222859493813,3444
415,paid advertising,30.450327213520207,0.016341491568876845,2152
416,social media,9.546325667652964,0.16759224735591954,941
417,social media,9.546325667652964,0.16759224735591954,1056
418,social media,9.546325667652964,0.16759224735591954,1111
419,email marketing,5.2462632712450965,0.04382222859493813,1335
420,email marketing,5.2462632712450965,0.04382222859493813,1438
421,social media,9.546325667652964,0.16759224735591954,1948
422,referral,8.320326732170223,0.12314497871663013,3315
423,email marketing,5.2462632712450965,0.04382222859493813,931
424,paid advertising,30.450327213520207,0.016341491568876845,3444
425,paid advertising,30.450327213520207,0.016341491568876845,4171
426,referral,8.320326732170223,0.12314497871663013,3974
427,referral,8.320326732170223,0.12314497871663013,3667
428,email marketing,5.2462632712450965,0.04382222859493813,1120
429,paid advertising,30.450327213520207,0.016341491568876845,4598
430,email marketing,5.2462632712450965,0.04382222859493813,2415
431,email marketing,5.2462632712450965,0.04382222859493813,1432
432,referral,8.320326732170223,0.12314497871663013,4954
433,referral,8.320326732170223,0.12314497871663013,2824
434,email marketing,5.2462632712450965,0.04382222859493813,863
435,email marketing,5.2462632712450965,0.04382222859493813,4091
436,referral,8.320326732170223,0.12314497871663013,4338
437,paid advertising,30.450327213520207,0.016341491568876845,3273
438,email marketing,5.2462632712450965,0.04382222859493813,3742
439,email marketing,5.2462632712450965,0.04382222859493813,4844
440,paid advertising,30.450327213520207,0.016341491568876845,2068
441,social media,9.546325667652964,0.16759224735591954,949
442,social media,9.546325667652964,0.16759224735591954,3229
443,email marketing,5.2462632712450965,0.04382222859493813,1770
444,social media,9.546325667652964,0.16759224735591954,608
445,paid advertising,30.450327213520207,0.016341491568876845,1523
446,social media,9.546325667652964,0.16759224735591954,859
447,paid advertising,30.450327213520207,0.016341491568876845,533
448,email marketing,5.2462632712450965,0.04382222859493813,2762
449,referral,8.320326732170223,0.12314497871663013,3639
450,referral,8.320326732170223,0.12314497871663013,578
451,referral,8.320326732170223,0.12314497871663013,2589
452,social media,9.546325667652964,0.16759224735591954,1923
453,referral,8.320326732170223,0.12314497871663013,3722
454,referral,8.320326732170223,0.12314497871663013,2052
455,social media,9.546325667652964,0.16759224735591954,1835
456,social media,9.546325667652964,0.16759224735591954,2012
457,referral,8.320326732170223,0.12314497871663013,4493
458,referral,8.320326732170223,0.12314497871663013,3277
459,paid advertising,30.450327213520207,0.016341491568876845,3803
460,paid advertising,30.450327213520207,0.016341491568876845,510
461,social media,9.546325667652964,0.16759224735591954,2211
462,paid advertising,30.450327213520207,0.016341491568876845,2648
463,email marketing,5.2462632712450965,0.04382222859493813,3732
464,referral,8.320326732170223,0.12314497871663013,516
465,referral,8.320326732170223,0.12314497871663013,2837
466,social media,9.546325667652964,0.16759224735591954,2003
467,referral,8.320326732170223,0.12314497871663013,983
468,social media,9.546325667652964,0.16759224735591954,4044
469,email marketing,5.2462632712450965,0.04382222859493813,2624
470,email marketing,5.2462632712450965,0.04382222859493813,2146
471,paid advertising,30.450327213520207,0.016341491568876845,1976
472,referral,8.320326732170223,0.12314497871663013,3673
473,paid advertising,30.450327213520207,0.016341491568876845,2630
474,email marketing,5.2462632712450965,0.04382222859493813,2272
475,paid advertising,30.450327213520207,0.016341491568876845,1659
476,paid advertising,30.450327213520207,0.016341491568876845,2244
477,social media,9.546325667652964,0.16759224735591954,4273
478,social media,9.546325667652964,0.16759224735591954,1571
479,referral,8.320326732170223,0.12314497871663013,2561
480,email marketing,5.2462632712450965,0.04382222859493813,3929
481,email marketing,5.2462632712450965,0.04382222859493813,2440
482,referral,8.320326732170223,0.12314497871663013,4820
483,paid advertising,30.450327213520207,0.016341491568876845,2681
484,email marketing,5.2462632712450965,0.04382222859493813,2609
485,email marketing,5.2462632712450965,0.04382222859493813,2975
486,email marketing,5.2462632712450965,0.04382222859493813,3090
487,email marketing,5.2462632712450965,0.04382222859493813,3543
488,paid advertising,30.450327213520207,0.016341491568876845,3622
489,social media,9.546325667652964,0.16759224735591954,4118
490,paid advertising,30.450327213520207,0.016341491568876845,4511
491,email marketing,5.2462632712450965,0.04382222859493813,3165
492,paid advertising,30.450327213520207,0.016341491568876845,2112
493,referral,8.320326732170223,0.12314497871663013,1850
494,social media,9.546325667652964,0.16759224735591954,4746
495,paid advertising,30.450327213520207,0.016341491568876845,956
496,referral,8.320326732170223,0.12314497871663013,3630
497,email marketing,5.2462632712450965,0.04382222859493813,4427
498,referral,8.320326732170223,0.12314497871663013,1597
499,social media,9.546325667652964,0.16759224735591954,1412
500,referral,8.320326732170223,0.12314497871663013,3798
501,referral,8.320326732170223,0.12314497871663013,2759
502,paid advertising,30.450327213520207,0.016341491568876845,1474
503,paid advertising,30.450327213520207,0.016341491568876845,1206
504,social media,9.546325667652964,0.16759224735591954,3174
505,social media,9.546325667652964,0.16759224735591954,4931
506,paid advertising,30.450327213520207,0.016341491568876845,3643
507,email marketing,5.2462632712450965,0.04382222859493813,4603
508,paid advertising,30.450327213520207,0.016341491568876845,2132
509,email marketing,5.2462632712450965,0.04382222859493813,2900
510,email marketing,5.2462632712450965,0.04382222859493813,4496
511,email marketing,5.2462632712450965,0.04382222859493813,4806
512,email marketing,5.2462632712450965,0.04382222859493813,3040
513,paid advertising,30.450327213520207,0.016341491568876845,849
514,social media,9.546325667652964,0.16759224735591954,871
515,social media,9.546325667652964,0.16759224735591954,1079
516,social media,9.546325667652964,0.16759224735591954,3779
517,email marketing,5.2462632712450965,0.04382222859493813,2721
518,paid advertising,30.450327213520207,0.016341491568876845,1397
519,referral,8.320326732170223,0.12314497871663013,3195
520,paid advertising,30.450327213520207,0.016341491568876845,2923
521,paid advertising,30.450327213520207,0.016341491568876845,2328
522,email marketing,5.2462632712450965,0.04382222859493813,1212
523,email marketing,5.2462632712450965,0.04382222859493813,4098
524,social media,9.546325667652964,0.16759224735591954,3768
525,email marketing,5.2462632712450965,0.04382222859493813,4767
526,referral,8.320326732170223,0.12314497871663013,2525
527,paid advertising,30.450327213520207,0.016341491568876845,2490
528,referral,8.320326732170223,0.12314497871663013,1642
